cust_id,gender,age,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,StreamingTV,StreamingMovies,Contract,MonthlyCharges,TotalCharges,Churn
5599,Female,43,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,Month-to-month,80.35,1058.1,No
7394,Female,63,2,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,70.15,123.8,No
3707,Female,57,32,Yes,Yes,Fiber optic,No,No,No,Yes,No,One year,84.05,2781.85,Yes
6873,Male,67,40,Yes,No,DSL,Yes,No,Yes,No,Yes,Month-to-month,67.45,2731,No
2700,Male,28,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.75,20.75,No
1455,Male,49,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,Month-to-month,89.1,89.1,Yes
958,Female,33,7,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,69.9,497.3,No
1101,Female,28,15,Yes,Yes,DSL,No,No,No,No,No,Month-to-month,51.1,711.15,No
2979,Female,21,17,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Month-to-month,94.4,1607.2,Yes
4013,Male,42,19,Yes,No,Fiber optic,No,Yes,Yes,No,No,Month-to-month,78.25,1490.95,Yes
5743,Male,41,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,25.55,1898.1,No
4194,Female,25,54,Yes,Yes,DSL,Yes,No,No,No,No,Two year,60,3273.95,No
5325,Male,16,31,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Month-to-month,90.55,2929.75,No
3969,Female,60,11,Yes,No,Fiber optic,Yes,No,No,No,No,Month-to-month,76.4,838.7,No
9208,Female,48,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Month-to-month,84.95,1443.65,No
3244,Female,17,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Two year,110.1,7746.7,No
2674,Female,30,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,99.65,6951.15,No
9708,Male,69,5,No,No phone service,DSL,No,No,Yes,Yes,No,Month-to-month,45.4,214.75,No
6992,Male,62,38,Yes,Yes,DSL,No,No,Yes,No,Yes,One year,69,2669.45,No
4468,Male,55,5,Yes,No,DSL,No,No,No,No,No,Month-to-month,48.65,235.2,No
3754,Male,54,2,Yes,No,DSL,No,No,No,No,No,Month-to-month,44.15,92.65,Yes
5792,Female,31,52,Yes,Yes,DSL,Yes,No,Yes,No,No,Two year,59.85,3103.25,No
7130,Female,33,8,Yes,Yes,Fiber optic,No,No,No,No,No,Month-to-month,75.75,606.25,Yes
2200,Female,37,68,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Two year,80.65,5330.2,No
4302,Male,31,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,20.55,1403.1,No
9351,Female,21,42,Yes,Yes,DSL,Yes,Yes,No,No,No,Month-to-month,66.4,2727.8,No
4366,Female,32,50,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Two year,100.2,5038.45,No
6121,Female,26,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.1,19.1,Yes
7903,Male,27,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,Month-to-month,80.3,80.3,Yes
1518,Male,37,33,Yes,No,DSL,No,No,No,No,No,Month-to-month,44.55,1462.6,No
6671,Female,47,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.35,150.6,No
595,Male,31,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Month-to-month,91.8,5960.5,No
6996,Female,38,1,Yes,No,Fiber optic,No,No,Yes,No,No,Month-to-month,74.9,74.9,Yes
1955,Male,53,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,20.2,1192.3,No
96,Female,58,6,Yes,Yes,DSL,No,No,No,No,No,Month-to-month,50.35,314.55,No
3806,Female,53,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,18.8,56,No
7998,Female,25,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.45,330.8,No
6253,Male,70,13,Yes,No,DSL,No,No,No,Yes,Yes,One year,64.75,877.35,No
9133,Female,62,23,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,98.7,2249.1,No
2675,Male,63,31,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Month-to-month,89.45,2807.65,No
8680,Male,65,29,Yes,No,DSL,Yes,Yes,No,No,No,One year,58.75,1696.2,No
8430,Female,66,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,20.7,1032.05,No
5018,Female,45,56,Yes,Yes,Fiber optic,No,No,No,Yes,No,Month-to-month,85.6,4902.8,No
6741,Female,48,63,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Two year,80.3,4995.35,No
4737,Male,62,63,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Two year,79.8,5034.05,No
537,Male,67,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,Month-to-month,79.85,1857.75,No
3340,Male,32,36,Yes,No,DSL,No,No,Yes,No,No,One year,54.1,1992.85,No
1704,Female,32,9,Yes,No,Fiber optic,No,No,No,Yes,No,Month-to-month,80.85,751.65,Yes
2592,Male,19,3,No,No phone service,DSL,No,No,No,No,No,Month-to-month,24.75,66.95,Yes
8200,Female,62,21,Yes,No,DSL,Yes,No,Yes,Yes,Yes,One year,80.9,1714.95,No
3372,Male,28,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,24.5,343.6,No
4781,Male,62,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.15,20.15,No
7632,Female,52,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,20.05,520.1,No
2718,Male,64,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.6,1387.45,No
9896,Male,54,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,One year,114.3,7383.7,No
853,Female,57,45,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,One year,100.3,4483.95,No
8212,Female,22,22,Yes,No,Fiber optic,No,No,No,Yes,No,Month-to-month,80,1706.45,No
6980,Female,58,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,20.85,1327.4,No
7691,Female,66,68,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Two year,89.95,5974.3,No
2520,Female,26,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,20, ,No
7481,Female,59,49,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Month-to-month,90.85,4515.85,Yes
2277,Female,20,4,Yes,Yes,DSL,No,No,No,No,No,Month-to-month,48.75,179.85,No
1088,Male,16,63,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,One year,80,5040.2,No
8642,Female,66,2,Yes,No,Fiber optic,No,Yes,Yes,No,No,Month-to-month,79.7,165,Yes
1930,Male,44,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,20.35,422.7,No
3400,Male,35,55,Yes,No,DSL,Yes,Yes,No,No,No,Two year,57.55,3046.4,Yes
5868,Male,22,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.25,20.25,No
3525,Female,20,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.4,358.05,No
1482,Male,20,30,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Month-to-month,100.4,2936.25,No
377,Male,48,22,Yes,No,DSL,Yes,Yes,No,No,No,Month-to-month,57.95,1271.8,No
5778,Female,56,9,Yes,No,DSL,No,No,No,Yes,No,Month-to-month,59.5,530.05,No
3373,Male,41,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.2,19.2,No
2057,Female,61,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Month-to-month,86.5,1808.7,Yes
228,Male,59,19,Yes,Yes,DSL,No,No,Yes,No,No,Month-to-month,59.55,1144.6,No
5502,Female,18,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,103.95,7446.9,Yes
23,Male,63,1,No,No phone service,DSL,No,No,No,No,No,Month-to-month,25.1,25.1,Yes
7663,Female,55,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Two year,103.95,7556.9,No
4915,Male,39,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Two year,68.95,4858.7,No
3086,Female,18,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Month-to-month,103.1,6595,No
5215,Female,59,7,No,No phone service,DSL,No,No,No,No,No,Month-to-month,24.7,149.05,No
7576,Female,43,46,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Month-to-month,110.2,4972.1,No
9039,Male,21,39,No,No phone service,DSL,Yes,Yes,No,Yes,No,Month-to-month,48.95,1880.85,Yes
257,Female,19,32,Yes,Yes,DSL,No,Yes,Yes,No,No,Month-to-month,62.45,2045.55,No
1307,Male,22,24,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Month-to-month,89.55,2187.15,No
8417,Male,62,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,Month-to-month,83.55,477.55,Yes
3714,Female,29,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Month-to-month,78.9,2976.95,No
1850,Male,18,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.35,178.7,No
2824,Female,59,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Two year,71.45,5025.85,No
5227,Male,32,71,No,No phone service,DSL,Yes,Yes,Yes,No,No,Two year,46.35,3353.4,No
848,Female,45,16,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,94.65,1461.15,No
3621,Female,43,57,No,No phone service,DSL,Yes,No,Yes,No,Yes,Month-to-month,49.9,2782.4,No
8042,Male,70,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,25.45,1699.15,No
1792,Female,65,17,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Month-to-month,89.15,1496.9,Yes
5372,Female,27,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.75,452.2,No
420,Male,42,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Two year,66.1,4428.45,No
6217,Female,17,17,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Month-to-month,75.4,1322.55,No
515,Male,63,1,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,70.45,70.45,Yes
378,Male,28,58,Yes,No,DSL,Yes,Yes,Yes,No,No,One year,60.3,3563.8,Yes
1045,Female,31,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,21.05,139.75,No
1544,Male,69,27,Yes,No,DSL,Yes,No,Yes,Yes,No,One year,69.35,1927.3,No
4636,Male,16,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Month-to-month,88.85,3000.25,No
6874,Male,34,30,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,One year,97,3021.3,No
5951,Male,44,33,Yes,No,DSL,No,Yes,Yes,Yes,No,Month-to-month,66.4,2245.4,No
4729,Male,16,1,No,No phone service,DSL,No,No,No,No,No,Month-to-month,24.75,24.75,Yes
3059,Male,38,14,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Month-to-month,69.2,944.65,No
8652,Female,42,16,Yes,Yes,Fiber optic,No,No,No,No,No,One year,79.5,1264.2,No
5278,Female,23,49,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Two year,100.65,4917.75,No
5449,Male,70,19,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,103.3,2012.7,Yes
3486,Female,50,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Two year,79.7,5743.3,No
5061,Female,49,32,Yes,No,DSL,Yes,Yes,No,No,No,Month-to-month,61.4,1864.65,No
8630,Female,16,18,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,69.8,1221.65,No
3891,Male,43,37,No,No phone service,DSL,Yes,Yes,No,No,No,Two year,40.55,1390.85,No
4749,Female,39,4,Yes,Yes,Fiber optic,No,No,No,No,No,Month-to-month,75.65,302.35,No
577,Female,41,16,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Month-to-month,90.7,1374.9,No
5453,Male,67,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,Month-to-month,80.5,1336.9,No
3639,Female,52,19,Yes,No,DSL,Yes,Yes,Yes,No,No,Month-to-month,60.6,1297.8,No
3716,Male,52,60,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Two year,101.15,6067.4,No
2263,Male,53,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,24.95,1222.25,No
9950,Male,46,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,20.3,487.95,No
3397,Male,40,43,Yes,No,DSL,No,Yes,No,No,Yes,Two year,60,2548.55,No
4825,Male,34,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,20.25,835.5,No
9837,Male,27,3,Yes,No,Fiber optic,No,No,No,Yes,No,Month-to-month,78.5,242.05,Yes
2672,Female,52,1,Yes,No,DSL,No,No,No,No,No,Month-to-month,44.75,44.75,No
137,Female,48,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.85,63.75,Yes
3134,Female,44,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Two year,98,6218.45,No
6161,Male,68,3,Yes,No,Fiber optic,No,No,No,Yes,No,Month-to-month,79.9,260.9,Yes
7821,Male,52,68,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Month-to-month,107.7,7320.9,No
6543,Female,46,30,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,99.7,2967.35,Yes
2001,Female,21,60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Two year,104.7,6333.8,No
4925,Male,33,15,Yes,Yes,DSL,No,Yes,No,No,No,Month-to-month,58.6,939.7,Yes
1608,Male,60,45,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,93.9,4200.25,No
6695,Female,24,70,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Two year,86.45,5950.2,No
1455,Male,22,10,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,98.5,1037.75,Yes
8410,Male,63,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.4,93.4,No
8280,Female,27,1,Yes,No,DSL,No,No,Yes,No,No,Month-to-month,50.45,50.45,Yes
1619,Female,46,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,24.95,1614.9,No
7611,Male,48,22,Yes,No,Fiber optic,Yes,No,No,No,No,Month-to-month,75,1573.95,No
2037,Male,68,38,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Month-to-month,94.65,3624.3,Yes
3178,Female,70,1,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,100.25,100.25,Yes
365,Male,37,18,Yes,No,Fiber optic,No,No,Yes,No,No,Month-to-month,78.2,1468.75,No
82,Male,44,29,Yes,No,Fiber optic,No,No,No,Yes,Yes,Month-to-month,94.2,2607.6,No
6087,Female,61,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Month-to-month,88.45,1422.1,Yes
4603,Male,64,1,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,69.85,69.85,Yes
3018,Male,38,12,Yes,No,Fiber optic,Yes,No,Yes,No,No,Month-to-month,81.7,858.6,Yes
3606,Male,44,31,No,No phone service,DSL,No,No,Yes,Yes,Yes,One year,50.05,1523.4,No
4806,Male,61,4,Yes,No,Fiber optic,No,No,No,No,Yes,Month-to-month,79.9,324.3,Yes
667,Female,37,48,Yes,Yes,DSL,No,No,Yes,No,Yes,One year,69.55,3435.6,No
7083,Female,61,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,25.4,399.6,Yes
6893,Male,31,50,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,One year,90.1,4549.45,No
8242,Male,28,7,Yes,No,DSL,No,No,No,No,No,Month-to-month,44.65,322.5,No
2479,Male,29,41,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Month-to-month,83.75,3273.55,Yes
9541,Male,59,68,Yes,No,Fiber optic,Yes,No,Yes,No,No,Two year,80.35,5375.15,No
2665,Female,46,26,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,98.1,2510.7,No
1139,Male,47,57,No,No phone service,DSL,No,No,Yes,Yes,Yes,Two year,53.35,3090.05,No
4693,Female,45,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.55,61.05,No
7434,Female,42,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.9,20.9,Yes
6937,Male,47,19,Yes,No,DSL,Yes,No,No,No,No,One year,48.95,955.6,No
988,Female,54,3,Yes,No,DSL,No,No,No,Yes,No,Month-to-month,54.2,140.4,No
5075,Female,62,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,24.45,1493.1,No
7908,Female,45,1,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,69.4,69.4,Yes
8644,Male,68,42,No,No phone service,DSL,Yes,No,No,Yes,No,Month-to-month,40.15,1626.05,No
6711,Female,49,7,Yes,Yes,Fiber optic,No,No,No,No,No,Month-to-month,74.9,541.15,Yes
3873,Male,30,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,25.6,1784.9,No
7465,Male,29,1,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,70.35,70.35,No
7975,Male,38,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two year,91.7,6075.9,No
7251,Female,63,61,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Month-to-month,89.2,5500.6,No
4116,Male,55,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,24.1,73.1,No
3714,Female,61,42,Yes,No,Fiber optic,Yes,No,No,No,No,Month-to-month,74.15,3229.4,Yes
8259,Female,45,64,Yes,Yes,DSL,No,Yes,No,No,No,One year,53.85,3399.85,No
442,Female,22,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,One year,115.6,6431.05,No
7853,Male,28,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.75,19.75,No
3120,Male,25,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,24.05,1230.9,No
8606,Female,27,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,25.3,454.65,No
225,Male,53,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Month-to-month,84.3,235.05,No
4702,Female,67,1,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,70.1,70.1,Yes
9489,Female,43,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two year,89.75,6595.9,No
575,Male,38,60,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,One year,97.95,5867,No
967,Female,26,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,20,196.35,No
6178,Female,60,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,Month-to-month,78.3,909.25,Yes
2830,Male,22,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,One year,103.9,6449.15,No
5006,Female,53,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,20.7,762.45,No
1264,Male,53,55,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,96.8,5283.95,Yes
9658,Female,35,17,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Month-to-month,94.4,1617.5,Yes
8327,Male,52,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,20.15,785.75,No
6917,Female,29,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,26,1776,No
5329,Male,22,72,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Two year,77.35,5396.25,No
7797,Female,46,8,Yes,No,DSL,Yes,No,No,No,Yes,Month-to-month,66.05,574.5,No
3530,Female,30,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.9,400.3,No
2013,Female,42,1,Yes,No,Fiber optic,No,Yes,No,Yes,No,Month-to-month,84.3,84.3,Yes
6368,Female,69,38,Yes,Yes,DSL,No,Yes,No,No,Yes,Month-to-month,68.15,2656.3,No
3633,Male,35,17,Yes,No,DSL,No,Yes,Yes,Yes,Yes,One year,80.85,1445.95,No
707,Female,66,70,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Two year,75.5,5212.65,No
8580,Female,37,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two year,92.45,6440.25,Yes
3956,Female,43,28,Yes,No,Fiber optic,No,No,No,No,Yes,Month-to-month,80.6,2244.95,No
9274,Female,26,15,Yes,No,Fiber optic,No,Yes,No,Yes,No,Month-to-month,83.2,1130,No
4077,Male,26,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two year,87.55,6463.15,No
2012,Female,32,11,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,99.55,1131.2,Yes
8808,Male,68,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,Month-to-month,81.25,585.95,Yes
103,Female,46,57,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,One year,109.4,6252.7,No
3506,Male,62,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.95,19.95,Yes
8671,Female,55,46,No,No phone service,DSL,Yes,Yes,No,Yes,No,Month-to-month,45.55,2062.15,No
7305,Male,34,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,20.7,587.1,No
9518,Male,62,10,Yes,No,Fiber optic,Yes,No,No,No,No,Month-to-month,75.3,720.45,No
3934,Male,30,23,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Month-to-month,99.25,2186.4,Yes
6578,Male,31,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Month-to-month,93.4,2979.3,No
4860,Male,31,13,Yes,No,Fiber optic,Yes,No,No,No,No,Month-to-month,73.75,956.65,No
7666,Female,19,39,Yes,No,Fiber optic,No,No,Yes,No,No,Two year,80.45,3201.55,Yes
